number,sentence
21768,여행중인데
21769,제대로
21770,취소되면..
21771,나음?
21772,머중이스럽네...
21773,길냥이가
21774,반대폭탄
21775,역성장이
21776,한다.
21777,있을까
21778,아차선천적
21779,썩었음좋겠다
21780,만만히보고
21781,수거를
21782,중증외상때문에
21783,화가
21784,근무지로
21785,하는것
21786,기절하겟네
21787,되었고...
21788,소학교사에
21789,팔도
21790,ㅡ>
21791,넣어야
21792,들고
21793,젤
21794,채우는
21795,되겠지?
21796,명예시민권있는거지?
21797,시궁창이지ㅋ
21798,성향은
21799,한국년들
21800,지하실에
21801,동시간에도
21802,못만날
21803,아시나요??
21804,너처럼
21805,김치녀인거
21806,돌아서면
21807,도울
21808,한거다.
21809,균형발전
21810,동명이인들
21811,빨간색을
21812,모가지
21813,에비없다고
21814,갑자기얕아지는데까지
21815,결혼하지마라
21816,발전하고
21817,짓이다후진형
21818,최저시급도
21819,노알라사진등)
21820,좆미개한
21821,난무한다.
21822,답인줄
21823,딱봐도찐따새끼가
21824,이과는
21825,발기하노
21826,이기!
21827,이것만
21828,결정적으러
21829,노는데서
21830,하나같이
21831,조선인들
21832,나씨
21833,선전용으로
21834,복귀해야되는데
21835,시키들아.
21836,만개면
21837,침
21838,ㅋㅋㅋ난
21839,찾아보니
21840,"아는체하기는.,.ㅎㅎ행복해라"
21841,아니야
21842,"4,000만원"
21843,글도
21844,내놓는다고
21845,글쿠
21846,짭새한테
21847,용접해라
21848,좆치도
21849,미국보다
21850,고소
21851,듣보잡이
21852,커플룩
21853,놀지는
21854,가진거
21855,데면서
21856,둘러치고
21857,역겨움.
21858,저런애들중에
21859,발언은
21860,교통카드
21861,하루하루가
21862,있었어도
21863,미안하다게이야
21864,주식
21865,땅콩
21866,강제격리
21867,엄두가
21868,않던데
21869,받을수
21870,노벨과
21871,매일올리면
21872,꼬박내고
21873,바람피운다
21874,안하면
21875,공익신고
21876,마음속
21877,남아있어서
21878,깔리는거임...
21879,중국어로
21880,당하니까
21881,못함눈팅족이
21882,기억한다
21883,대단해~
21884,인간같이는
21885,안베고
21886,순종하면
21887,하길레
21888,퍼진다고
21889,노상관이네
21890,속내는
21891,생각하는
21892,빠져나가는
21893,전체
21894,30프로
21895,풍기면
21896,7시가
21897,열심히한사람들은
21898,착각하는
21899,잘빰?
21900,농담따먹기
21901,포기해야하고
21902,되니까
21903,배달비까지
21904,배승희라고
21905,진지하게
21906,그와중에
21907,무명시절에
21908,소리만
21909,이과
21910,ㄸㄷㄸㄷ
21911,얻는
21912,나라의중심을
21913,샌드백
21914,생각함
21915,못한건가ㅋ
21916,비추찍어도
21917,공사판은
21918,남탓에
21919,젊은새끼는
21920,말한
21921,사년전에
21922,이주하러
21923,하고
21924,유죄다.
21925,똑같이
21926,복지의
21927,택배
21928,이천개
21929,성당사진
21930,재능인데
21931,돌린다
21932,빨아
21933,납셨냐?죠센징
21934,그동안
21935,자괴감들고...
21936,왔다
21937,억압하고
21938,좌석밖으로
21939,짤방은
21940,호주에
21941,처닫고ㅋㅋ
21942,안불러줬노
21943,극악이야보지
21944,밟아야지
21945,못하나봄글구
21946,알았어
21947,"지방충이랑,"
21948,벗고
21949,없고는
21950,저런이미지
21951,인정하는데?
21952,부모님의
21953,기피하는거야내말
21954,두려움을
21955,한계
21956,기승전
21957,고3이먼
21958,여유가
21959,쓰레기들은
21960,저사람은
21961,무식한건
21962,공산주의
21963,오지는
21964,바뀔까
21965,공기업
21966,친구들도
21967,우리나라가
21968,잘한다
21969,마찰있는게
21970,빠는새끼들임
21971,전체인구의
21972,ㅠ유명한일화중에
21973,용접배우라는거냐?
21974,놈한테
21975,있으셔요^^
21976,어리구만
21977,지겨움
21978,구울들
21979,과외생만
21980,해놓았더니
21981,될거갇은데
21982,싫어하는건학교다닐때
21983,태만으로
21984,먼저
21985,부모도
21986,짭팅어
21987,서버
21988,"^,.^"
21989,업체들에
21990,속도가
21991,체결한
21992,관리소는
21993,뒷다마
21994,올려주겠다는
21995,좃빠지게
21996,병신까지블박차주도
21997,쌉가능
21998,기생충들
21999,자르는건가?
22000,반복하는거다인생에
22001,쳐박던가
22002,자신할
22003,못하겠지만
22004,욕하면
22005,"외쳤고,"
22006,시대
22007,새끼들은
22008,된거노....
22009,탐정도
22010,산에
22011,안전하게
22012,더비쌈
22013,알고있던데본인
22014,엿먹였다고해도
22015,특징인간대
22016,점쟁이
22017,@봄누리
22018,그만큼
22019,방송국
22020,수면유도제
22021,기겁함
22022,받아주노?
22023,존나웃기네
22024,ㄷㄱㄹㅇㄷㄹㅉㅇㅂㄹㄷㅈㅉㄹ
22025,든든합니다!!
22026,화력발전이
22027,있을리가...
22028,기능고장!
22029,학원폭력물
22030,대검이
22031,개들을
22032,베었어
22033,때는
22034,틀딱일베라며
22035,걱정하는
22036,응용력이
22037,좀비국될듯...
22038,세계1위
22039,넘어가주면
22040,일반야동도
22041,엠생충새끼야
22042,결론이
22043,유익하고
22044,낙태시키지않냐?
22045,못배운티좀
22046,거고.그리고
22047,괴롭히던
22048,똑같지만
22049,시스템은
22050,좆됨
22051,알려줄께
22052,해를
22053,응
22054,편하게도하네?
22055,정도일까...
22056,개병신새끼가
22057,있었냐?
22058,뭐1년에
22059,"신승범,최진기"
22060,좋지만메가시절에는
22061,생긴애들한테
22062,알려줄거임
22063,선수및
22064,거지나라로전락하고러시아는
22065,깜빵갔을일이다.
22066,일베리스트
22067,좋아하고냉혹한
22068,않아
22069,지랄해라
22070,좆중딩~20대
22071,미안
22072,별개
22073,중앙대무시하냐
22074,된거야...
22075,피복아크용접
22076,첨엔
22077,노하우
22078,기능올림픽에서
22079,너네집보단
22080,2개밖에
22081,새끼라서
22082,지영아?'
22083,그렇게생각하니까
22084,절대시계
22085,틀니뒤지면
22086,인근
22087,발라
22088,쟤
22089,없는게
22090,정상인데
22091,변종은
22092,걸어가는게
22093,https://www.youtube.com/watch?v=ynWEbxVJZtE세상은
22094,강연들'을
22095,니네가싫어하는
22096,자빠짐
22097,깡촌이라도
22098,행동이지.
22099,"전액지원,"
22100,씨를
22101,좆같이하는것보소
22102,수준이면
22103,공장아님?
22104,무상진료
22105,달창악플러
22106,실검도
22107,피해의식쩔고
22108,천천히
22109,아쉽지만
22110,지켜봐야죠
22111,못하는새끼들이
22112,야당이
22113,아파서
22114,애미추도
22115,이발사가
22116,텐트안에
22117,고뱃은
22118,ㅅㅂ3줄
22119,충돌한차
22120,ㅆㅅㅌㅊ
22121,벌지
22122,커버를
22123,시민을
22124,꼴리는데로
22125,군대랑
22126,주작주작
22127,김대중은?
22128,다녔네요
22129,빠른작업이
22130,방대하다..지각
22131,원투
22132,빨아쓸수
22133,생각하냐
22134,복지
22135,더때리면
22136,존나패는거
22137,ㅋㅋ무슨
22138,안좋다고봄
22139,많을까??
22140,해변까지가는데
22141,할지
22142,표현은
22143,쌩까라.
22144,있냐?
22145,좆재인
22146,이희진으로
22147,선거끝날때까지
22148,간과하는게
22149,둘중에
22150,기왕가는김에
22151,해야하고정글의
22152,우리나라랑
22153,싶더라
22154,질적인
22155,정색하고
22156,귀신편이
22157,좇대로
22158,시작~!!
22159,하는지도
22160,"자랑,"
22161,뒷마당에
22162,귀달고
22163,그렇더라...
22164,마녀사냥
22165,깔거고
22166,나라일까?
22167,사랑해서
22168,해놓고
22169,전기세가
22170,매국노인건
22171,욕처먹으면서
22172,무결점인
22173,그놈들한테
22174,가만보니
22175,숙식비
22176,잘라삐자
22177,개독아
22178,파리모기
22179,8500얼마인데
22180,이중적인
22181,애들이
22182,모양이노좆대가리야
22183,7퍼
22184,분위기임?
22185,ㅈㄴ남자들은
22186,보호소로
22187,헤어지기
22188,양반후손입네
22189,덜떨어진새끼라고
22190,븅신같네
22191,못봤다
22192,글이네
22193,하나씩
22194,아닥하고
22195,까먹고
22196,pornhub에
22197,폭풍으로
22198,비싸게줘야지
22199,갈취함
22200,존나함.
22201,배운건
22202,쓰는거임
22203,외계인이
22204,못따면?
22205,현모양처
22206,규율
22207,어떤비타민은
22208,주노
22209,뇌피셜이다.
22210,일베였는데?
22211,이지랄하면
22212,될것을
22213,떨어진다
22214,94년
22215,국유화
22216,엄중한
22217,늦게
22218,사원17년
22219,뭐하는
22220,"아재,"
22221,답게전투는
22222,그거라도
22223,발언을
22224,걸러라
22225,개사기아니였었나?
22226,ㅂㄷ거리는
22227,산송장새끼
22228,바뀐지가
22229,썅것들
22230,말하는거랑
22231,'내
22232,그라고
22233,순수익100조금넘게벌림ㅜ
22234,어딧엇노
22235,조건
22236,자식은
22237,운띄워보세요
22238,빈민촌은
22239,웃기고
22240,더파이팅
22241,내결론이다
22242,설계하는
22243,매달
22244,현역인
22245,주식으로
22246,상대방
22247,하지.
22248,접속만으로
22249,헥헥
22250,일본자국내의
22251,한번에
22252,틀딱들이
22253,안타깝네요..ㅠ
22254,누르면
22255,인문계
22256,허벅지에
22257,동문
22258,김치년들
22259,내려먹음
22260,코작다고
22261,않아요?
22262,검찰문화
22263,타성에
22264,칼럼보니까
22265,동안
22266,2019.04.21
22267,어이
22268,홍어애미뒤진
22269,강의한건
22270,맞잖아?
22271,잘못된
22272,전
22273,해야지
22274,부가가치
22275,일베구더기
22276,잘못들어서
22277,징징대서
22278,그만
22279,국수
22280,니네가
22281,민족이
22282,독재자였으면
22283,지나야
22284,류석춘
22285,말았는지
22286,설사를하가나
22287,인류는
22288,신발
22289,좆병신새끼들
22290,잘못한건
22291,파먹으면서
22292,통계마사지
22293,깊은
22294,하는데?
22295,놀음
22296,s11
22297,똥이
22298,한국에도
22299,범죄가
22300,없지
22301,남자좋아하는
22302,정신드는
22303,괜히
22304,만베받은것중에차렷아재
22305,얼마인지
22306,배달음식점에서
22307,이름만
22308,파야죠
22309,운운하면서
22310,저말듣고
22311,목사가
22312,외국인에
22313,배성재
22314,개꿀잼
22315,무죄라더라
22316,스마트폰
22317,중국뿐
22318,그닥
22319,내로남불
22320,생각하는듯
22321,실행하는순간
22322,재는
22323,9는
22324,대량으로
22325,잘해주진
22326,대신해
22327,16만명밖에
22328,넣었잖아
22329,이딴거
22330,90년대
22331,어깨힘드감
22332,세계에서
22333,입밖에
22334,질싸당했네
22335,안타깝더라
22336,안검하수..)
22337,그랬냐는
22338,안할꺼면
22339,쎄다.
22340,세대가
22341,비교해야지
22342,부위를
22343,봤음
22344,나베했네요!
22345,분탕들한테
22346,런던
22347,같냐?모든
22348,사람인줄
22349,30%의
22350,바이러스가
22351,뚜렛사슴
22352,잘살길바라자
22353,키존나작지?
22354,니가좋아한다고
22355,했잖아
22356,저꼴남ㅋㅋㅋㅋㅋㅋㅋ제대로
22357,이상으로
22358,5억
22359,메디폼이라고
22360,스무살때
22361,개쫄리나보네ㅋㅋㅋ
22362,시골의
22363,개를
22364,바닥
22365,함...
22366,있지
22367,과의
22368,짓
22369,둘
22370,유행이라고
22371,블박새끼가
22372,day
22373,반대해서
22374,되던데몸은
22375,겨드랑이는
22376,인류
22377,오지던대
22378,티나냐
22379,극혐임
22380,이상이면
22381,대중이
22382,기다려
22383,장묘시설에
22384,같은편이고
22385,불러라
22386,공산주의에
22387,그지새끼
22388,못함
22389,생겼..
22390,지문한번
22391,추천해달라든가
22392,지난번에
22393,수술도
22394,대검찰청에서
22395,다리벌리는
22396,꼬치다ㅋㅋㅋ
22397,사퇴하세요
22398,못부리고
22399,뒤져라
22400,아니라함?니가
22401,일본국민이
22402,하였는지
22403,200만원이
22404,휴...
22405,번다리플
22406,빠는거
22407,있네.
22408,공부다.이딴
22409,ㅆㅂ..처음부터
22410,동영상
22411,상승함
22412,처하는데정작
22413,말하라고
22414,이해하면서
22415,어이없음
22416,피지컬이면
22417,깨달을
22418,웃게
22419,시발이
22420,일어날시간이노ㅋㅋㅋㅋㅋㅋ
22421,재이니도
22422,조폭새끼들
22423,사고가
22424,법적으로
22425,"20,"
22426,내구도
22427,임원
22428,같은거는
22429,스타게이트였노?
22430,개독게이
22431,혹해서
22432,50대초반
22433,추천한여자도
22434,식품
22435,정황
22436,해밨나
22437,조선시대머리라
22438,나쁜학교라고는
22439,내년에
22440,불합리한
22441,시민단체
22442,훈련을
22443,열등감이
22444,없었는뎈ㅋㅋㅋ
22445,인생도
22446,최강국
22447,넣자
22448,산업역군이라고
22449,페미니즘이다
22450,의료시스템이
22451,좌파상대론
22452,하는사람
22453,영점타격
22454,칠때마다
22455,광치(광화문
22456,사람없을때
22457,챙기는
22458,얼렸나
22459,모르노?
22460,개지랄병하는거야
22461,나가서였음근데
22462,독립시켜주는거랑
22463,민원인
22464,오는게
22465,재산좀
22466,해줘도
22467,불법으로
22468,데리고
22469,회개도
22470,것이라는
22471,후에
22472,대기업이
22473,들어왔네
22474,어디나
22475,해도그
22476,매꿔줘야하는데
22477,ㅜㅜ
22478,의사들의
22479,엎는
22480,듣보잡
22481,있더라
22482,넘어서
22483,학자
22484,11만원정도면
22485,전자발찌
22486,구라가
22487,현금이
22488,칼
22489,가능하다고
22490,그밑
22491,하죠.
22492,오나1홀도
22493,글올리지말고
22494,썅그지
22495,고미
22496,신분으로
22497,선택은
22498,막가파는
22499,"""공부못했으니까"
22500,오메가3
22501,돌
22502,까지마라..
22503,직원식당에서
22504,장에서는
22505,녹아내린
22506,못해도
22507,조슬짤라라
22508,감싸고
22509,5년만
22510,해외여행
22511,생신이니까
22512,위한다는
22513,쉬크만쓰다가
22514,애니메이션으로부터
22515,부모들이
22516,깍아달라
22517,봐놓곤
22518,갠적의로
22519,저세끼들이
22520,말고
22521,문자보내세요....그리
22522,나가뒤져라
22523,엘미지와
22524,거야?
22525,니들은
22526,평소에
22527,구라차지마~
22528,충때문에
22529,웅변하는건가?
22530,해야하나
22531,배달비
22532,홍어들도
22533,좃같다
22534,많거든
22535,(기득권
22536,인민재판
22537,추가작업이
22538,체육관에서
22539,추천드려요.
22540,키워보겠다는데..
22541,불편한
22542,좋아할려고
22543,닥쳐라좀
22544,정도로
22545,있냐??
22546,팩트에
22547,될수도있음
22548,2년전에
22549,아이유
22550,'일본이
22551,쇼..ㅋㅋ
22552,간지초딩들이
22553,따로
22554,고마울
22555,놈들많음.
22556,신나서
22557,총
22558,팸코충
22559,수사하려고
22560,희생시키고
22561,현실적이노?대한민국이
22562,단언데
22563,난다
22564,개새들
22565,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
22566,맞기
22567,악화된다고
22568,기술배우는게
22569,수용성비타민만
22570,업무가
22571,김재중이라고
22572,분이
22573,하냐
22574,조작이므니다!!
22575,츄오대
22576,아이컨택하면서
22577,수준이지
22578,보나마나
22579,미친것들아
22580,묶어둔거다.
22581,수영시작해서
22582,//
22583,박나애
22584,더불어
22585,진짜..서울에..미사일한방만....
